slug,decoded_slug,primary_business_name,primary_platform,enterprise_active,hydreight_active,both_active,enterprise_business_name,hydreight_business_name,enterprise_status,hydreight_status,enterprise_page_title,hydreight_page_title,enterprise_url,hydreight_url,tested_at
NTY5,569,Dripbar Direct - Winchester,Enterprise,True,False,False,Dripbar Direct - Winchester,,ACTIVE,ERROR_PAGE,Dripbar Direct - Winchester,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTY5,https://booking.hydreight.com/b/NTY5,2025-06-28T22:39:57.361539
NTcw,570,Dripbar Direct - Gahanna - New Albany,Enterprise,True,False,False,Dripbar Direct - Gahanna - New Albany,,ACTIVE,ERROR_PAGE,Dripbar Direct - Gahanna - New Albany,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTcw,https://booking.hydreight.com/b/NTcw,2025-06-28T22:40:10.134425
NTcx,571,Dripbar Direct - Rochester Hills,Enterprise,True,False,False,Dripbar Direct - Rochester Hills,,ACTIVE,ERROR_PAGE,Dripbar Direct - Rochester Hills,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTcx,https://booking.hydreight.com/b/NTcx,2025-06-28T22:40:22.175087
NTcy,572,Dripbar Direct - Town and Country,Enterprise,True,False,False,Dripbar Direct - Town and Country,,ACTIVE,ERROR_PAGE,Dripbar Direct - Town and Country,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTcy,https://booking.hydreight.com/b/NTcy,2025-06-28T22:40:34.928758
NTcz,573,Dripbar Direct - Doylestown,Enterprise,True,False,False,Dripbar Direct - Doylestown,,ACTIVE,ERROR_PAGE,Dripbar Direct - Doylestown,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTcz,https://booking.hydreight.com/b/NTcz,2025-06-28T22:40:49.471039
NTc0,574,Dripbar Direct - Burleson,Enterprise,True,False,False,Dripbar Direct - Burleson,,ACTIVE,ERROR_PAGE,Dripbar Direct - Burleson,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc0,https://booking.hydreight.com/b/NTc0,2025-06-28T22:41:01.712968
NTc1,575,Dripbar Direct - Manhattan,Enterprise,True,False,False,Dripbar Direct - Manhattan,,ACTIVE,ERROR_PAGE,Dripbar Direct - Manhattan,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc1,https://booking.hydreight.com/b/NTc1,2025-06-28T22:41:12.893942
NTc2,576,Dripbar Direct - Fayetteville,Enterprise,True,False,False,Dripbar Direct - Fayetteville,,ACTIVE,ERROR_PAGE,Dripbar Direct - Fayetteville,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc2,https://booking.hydreight.com/b/NTc2,2025-06-28T22:41:25.103163
NTc3,577,Dripbar Direct - Frisco,Enterprise,True,True,True,Dripbar Direct - Frisco,Amanda Moody,ACTIVE,ACTIVE,Dripbar Direct - Frisco,Amanda Moody,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc3,https://booking.hydreight.com/b/NTc3,2025-06-28T22:41:39.496902
NTc4,578,Dripbar Direct - Reston,Enterprise,True,True,True,Dripbar Direct - Reston,Juanita George,ACTIVE,ACTIVE,Dripbar Direct - Reston,Juanita George,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc4,https://booking.hydreight.com/b/NTc4,2025-06-28T22:41:51.777187
NTc5,579,Dripbar Direct - California,Enterprise,True,False,False,Dripbar Direct - California,,ACTIVE,ERROR_PAGE,Dripbar Direct - California,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTc5,https://booking.hydreight.com/b/NTc5,2025-06-28T22:42:04.004994
NTgw,580,Dripbar Direct - Crown Point,Enterprise,True,False,False,Dripbar Direct - Crown Point,,ACTIVE,ERROR_PAGE,Dripbar Direct - Crown Point,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTgw,https://booking.hydreight.com/b/NTgw,2025-06-28T22:42:17.704374
NTgx,581,Dripbar Direct - Fort Oglethorpe,Enterprise,True,False,False,Dripbar Direct - Fort Oglethorpe,,ACTIVE,ERROR_PAGE,Dripbar Direct - Fort Oglethorpe,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTgx,https://booking.hydreight.com/b/NTgx,2025-06-28T22:42:29.963314
NTgy,582,Dripbar Direct - Stafford,Enterprise,True,True,True,Dripbar Direct - Stafford,Luscious Hydration and Aesthetics,ACTIVE,ACTIVE,Dripbar Direct - Stafford,Luscious Hydration and Aesthetics,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTgy,https://booking.hydreight.com/b/NTgy,2025-06-28T22:42:42.208469
NTgz,583,Dripbar Direct - Austin Four Points,Enterprise,True,False,False,Dripbar Direct - Austin Four Points,,ACTIVE,ERROR_PAGE,Dripbar Direct - Austin Four Points,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTgz,https://booking.hydreight.com/b/NTgz,2025-06-28T22:42:54.723262
NTg0,584,Dripbar Direct - Anchorage,Enterprise,True,False,False,Dripbar Direct - Anchorage,,ACTIVE,ERROR_PAGE,Dripbar Direct - Anchorage,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTg0,https://booking.hydreight.com/b/NTg0,2025-06-28T22:43:07.130812
NTg1,585,Dripbar Direct - Las Vegas Cameron Corner,Enterprise,True,False,False,Dripbar Direct - Las Vegas Cameron Corner,,ACTIVE,ERROR_PAGE,Dripbar Direct - Las Vegas Cameron Corner,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTg1,https://booking.hydreight.com/b/NTg1,2025-06-28T22:43:19.368213
NTg2,586,DBD Master,Enterprise,True,False,False,DBD Master,,ACTIVE,ERROR_PAGE,DBD Master,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTg2,https://booking.hydreight.com/b/NTg2,2025-06-28T22:43:31.844592
NTk2,596,Plumped IV Hydration and Aesthetics,Hydreight,False,True,False,,Plumped IV Hydration and Aesthetics,ERROR_PAGE,ACTIVE,undefined,Plumped IV Hydration and Aesthetics,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTk2,https://booking.hydreight.com/b/NTk2,2025-06-28T22:45:38.028320
NTk5,599,Retired,Hydreight,False,True,False,,Retired,ERROR_PAGE,ACTIVE,undefined,Retired,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NTk5,https://booking.hydreight.com/b/NTk5,2025-06-28T22:46:16.930584
NjA0,604,RN Therapeutics Holistic Health,Hydreight,False,True,False,,RN Therapeutics Holistic Health,ERROR_PAGE,ACTIVE,undefined,RN Therapeutics Holistic Health,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjA0,https://booking.hydreight.com/b/NjA0,2025-06-28T22:47:20.295063
NjE2,616,Thrive712,Hydreight,False,True,False,,Thrive712,ERROR_PAGE,ACTIVE,undefined,Thrive712,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjE2,https://booking.hydreight.com/b/NjE2,2025-06-28T22:49:54.138020
NjE3,617,Hydration Health and Wellness,Hydreight,False,True,False,,Hydration Health and Wellness,ERROR_PAGE,ACTIVE,undefined,Hydration Health and Wellness,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjE3,https://booking.hydreight.com/b/NjE3,2025-06-28T22:50:06.635029
NjIy,622,Lux Psychiatric Services PLLC,Hydreight,False,True,False,,Lux Psychiatric Services PLLC,ERROR_PAGE,ACTIVE,undefined,Lux Psychiatric Services PLLC,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjIy,https://booking.hydreight.com/b/NjIy,2025-06-28T22:51:09.946748
NjI1,625,elivate lounge and beauty bar,Hydreight,False,True,False,,elivate lounge and beauty bar,ERROR_PAGE,ACTIVE,undefined,elivate lounge and beauty bar,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjI1,https://booking.hydreight.com/b/NjI1,2025-06-28T22:51:45.865052
NjI5,629,Aesthetics by Vandy,Hydreight,False,True,False,,Aesthetics by Vandy,ERROR_PAGE,ACTIVE,undefined,Aesthetics by Vandy,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjI5,https://booking.hydreight.com/b/NjI5,2025-06-28T22:52:41.500330
NjMx,631,Body Quench LLC,Hydreight,False,True,False,,Body Quench LLC,ERROR_PAGE,ACTIVE,undefined,Body Quench LLC,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjMx,https://booking.hydreight.com/b/NjMx,2025-06-28T22:53:06.262041
NjM1,635,"VITALITY Aesthetic & Wellness, Inc.",Hydreight,False,True,False,,"VITALITY Aesthetic & Wellness, Inc.",ERROR_PAGE,ACTIVE,undefined,"VITALITY Aesthetic & Wellness, Inc.",https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM1,https://booking.hydreight.com/b/NjM1,2025-06-28T22:53:55.904972
NjM2,636,DRIPBaR Direct - Edina,Enterprise,True,True,True,DRIPBaR Direct - Edina,Daphne Brice,ACTIVE,ACTIVE,DRIPBaR Direct - Edina,Daphne Brice,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM2,https://booking.hydreight.com/b/NjM2,2025-06-28T22:54:08.242727
NjM3,637,Dripbar Direct - Sebring,Enterprise,True,False,False,Dripbar Direct - Sebring,,ACTIVE,ERROR_PAGE,Dripbar Direct - Sebring,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM3,https://booking.hydreight.com/b/NjM3,2025-06-28T22:54:22.870407
NjM4,638,Dripbar Direct - Butler Kinnelon,Enterprise,True,True,True,Dripbar Direct - Butler Kinnelon,Total Wellness Infusion Center,ACTIVE,ACTIVE,Dripbar Direct - Butler Kinnelon,Total Wellness Infusion Center,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM4,https://booking.hydreight.com/b/NjM4,2025-06-28T22:54:35.115146
NjM5,639,Dripbar Direct - Phoenix Biltmore,Enterprise,True,False,False,Dripbar Direct - Phoenix Biltmore,,ACTIVE,ERROR_PAGE,Dripbar Direct - Phoenix Biltmore,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjM5,https://booking.hydreight.com/b/NjM5,2025-06-28T22:54:47.338988
NjQw,640,Philadelphia Medical Group,Enterprise,True,False,False,Philadelphia Medical Group,,ACTIVE,ERROR_PAGE,Philadelphia Medical Group,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQw,https://booking.hydreight.com/b/NjQw,2025-06-28T22:55:00.249433
NjQx,641,Dripbar Direct - Dallas,Enterprise,True,False,False,Dripbar Direct - Dallas,,ACTIVE,ERROR_PAGE,Dripbar Direct - Dallas,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQx,https://booking.hydreight.com/b/NjQx,2025-06-28T22:55:12.683361
NjQy,642,The DRIPBaR Direct - St. Johns (FL),Enterprise,True,False,False,The DRIPBaR Direct - St. Johns (FL),,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - St. Johns (FL),undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQy,https://booking.hydreight.com/b/NjQy,2025-06-28T22:55:27.179385
NjQz,643,Dripbar Direct - North Carolina,Enterprise,True,False,False,Dripbar Direct - North Carolina,,ACTIVE,ERROR_PAGE,Dripbar Direct - North Carolina,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQz,https://booking.hydreight.com/b/NjQz,2025-06-28T22:55:39.567915
NjQ0,644,Dripbar Direct - Fort Lee,Enterprise,True,False,False,Dripbar Direct - Fort Lee,,ACTIVE,ERROR_PAGE,Dripbar Direct - Fort Lee,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ0,https://booking.hydreight.com/b/NjQ0,2025-06-28T22:55:53.797188
NjQ1,645,Dripbar Direct - Huntington Beach,Enterprise,True,False,False,Dripbar Direct - Huntington Beach,,ACTIVE,ERROR_PAGE,Dripbar Direct - Huntington Beach,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ1,https://booking.hydreight.com/b/NjQ1,2025-06-28T22:56:06.240210
NjQ2,646,Dripbar Direct - Jacksonville Tamaya Market,Enterprise,True,False,False,Dripbar Direct - Jacksonville Tamaya Market,,ACTIVE,ERROR_PAGE,Dripbar Direct - Jacksonville Tamaya Market,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ2,https://booking.hydreight.com/b/NjQ2,2025-06-28T22:56:18.514364
NjQ3,647,Dripbar Direct - South Miami,Enterprise,True,False,False,Dripbar Direct - South Miami,,ACTIVE,ERROR_PAGE,Dripbar Direct - South Miami,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ3,https://booking.hydreight.com/b/NjQ3,2025-06-28T22:56:29.727204
NjQ4,648,VSDH Master,Enterprise,True,True,True,VSDH Master,IV NURSE MINDY,ACTIVE,ACTIVE,VSDH Master,IV NURSE MINDY,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjQ4,https://booking.hydreight.com/b/NjQ4,2025-06-28T22:56:42.025630
NjUw,650,i R universe iNc (2),Hydreight,False,True,False,,i R universe iNc (2),ERROR_PAGE,ACTIVE,undefined,i R universe iNc (2),https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjUw,https://booking.hydreight.com/b/NjUw,2025-06-28T22:57:07.431487
NjUz,653,Live Well and Hustle Co,Hydreight,False,True,False,,Live Well and Hustle Co,ERROR_PAGE,ACTIVE,undefined,Live Well and Hustle Co,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjUz,https://booking.hydreight.com/b/NjUz,2025-06-28T22:57:50.389959
NjU1,655,Flora Hydration & Wellness,Hydreight,False,True,False,,Flora Hydration & Wellness,ERROR_PAGE,ACTIVE,undefined,Flora Hydration & Wellness,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjU1,https://booking.hydreight.com/b/NjU1,2025-06-28T22:58:15.281579
NjU4,658,Mike Burket,Hydreight,False,True,False,,Mike Burket,ERROR_PAGE,ACTIVE,undefined,Mike Burket,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjU4,https://booking.hydreight.com/b/NjU4,2025-06-28T22:58:55.019100
NjYx,661,Revive IV & Wellness,Hydreight,False,True,False,,Revive IV & Wellness,ERROR_PAGE,ACTIVE,undefined,Revive IV & Wellness,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjYx,https://booking.hydreight.com/b/NjYx,2025-06-28T22:59:32.562061
NjYy,662,IV Therapy Liquid Lounge,Hydreight,False,True,False,,IV Therapy Liquid Lounge,ERROR_PAGE,ACTIVE,undefined,IV Therapy Liquid Lounge,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NjYy,https://booking.hydreight.com/b/NjYy,2025-06-28T22:59:45.047125
Njc0,674,Thrive Aesthetics LLC,Hydreight,False,True,False,,Thrive Aesthetics LLC,ERROR_PAGE,ACTIVE,undefined,Thrive Aesthetics LLC,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Njc0,https://booking.hydreight.com/b/Njc0,2025-06-28T23:02:19.250253
Njc1,675,"Life Force Hydration, LLC",Hydreight,False,True,False,,"Life Force Hydration, LLC",ERROR_PAGE,ACTIVE,undefined,"Life Force Hydration, LLC",https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Njc1,https://booking.hydreight.com/b/Njc1,2025-06-28T23:02:36.234706
Njc4,678,Gisele Rocha,Hydreight,False,True,False,,Gisele Rocha,ERROR_PAGE,ACTIVE,undefined,Gisele Rocha,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Njc4,https://booking.hydreight.com/b/Njc4,2025-06-28T23:03:16.346318
Njg0,684,Brad Srutowski,Hydreight,False,True,False,,Brad Srutowski,ERROR_PAGE,ACTIVE,undefined,Brad Srutowski,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Njg0,https://booking.hydreight.com/b/Njg0,2025-06-28T23:04:31.938636
Njkw,690,Jersey IV,Hydreight,False,True,False,,Jersey IV,ERROR_PAGE,ACTIVE,undefined,Jersey IV,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Njkw,https://booking.hydreight.com/b/Njkw,2025-06-28T23:05:45.527172
Njk2,696,Day Wellness,Hydreight,False,True,False,,Day Wellness,ERROR_PAGE,ACTIVE,undefined,Day Wellness,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Njk2,https://booking.hydreight.com/b/Njk2,2025-06-28T23:07:05.310266
Njk4,698,Dripbar Direct - Boca Raton,Enterprise,True,False,False,Dripbar Direct - Boca Raton,,ACTIVE,ERROR_PAGE,Dripbar Direct - Boca Raton,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Njk4,https://booking.hydreight.com/b/Njk4,2025-06-28T23:07:31.565616
Njk5,699,2Decbsn,Enterprise,True,False,False,2Decbsn,,ACTIVE,ERROR_PAGE,2Decbsn,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Njk5,https://booking.hydreight.com/b/Njk5,2025-06-28T23:07:44.373928
NzAw,700,Test Akshay Parent Business,Enterprise,True,False,False,Test Akshay Parent Business,,ACTIVE,ERROR_PAGE,Test Akshay Parent Business,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzAw,https://booking.hydreight.com/b/NzAw,2025-06-28T23:07:57.916298
NzAx,701,Parentbsn,Enterprise,True,False,False,Parentbsn,,ACTIVE,ERROR_PAGE,Parentbsn,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzAx,https://booking.hydreight.com/b/NzAx,2025-06-28T23:08:10.631461
NzAy,702,Shubham_PB,Enterprise,True,False,False,Shubham_PB,,ACTIVE,ERROR_PAGE,Shubham_PB,,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzAy,https://booking.hydreight.com/b/NzAy,2025-06-28T23:08:24.509872
NzAz,703,Wellness PharmD Consulting,Enterprise,True,True,True,Wellness PharmD Consulting,Regenerate Beauty Lab,ACTIVE,ACTIVE,Wellness PharmD Consulting,Regenerate Beauty Lab,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzAz,https://booking.hydreight.com/b/NzAz,2025-06-28T23:08:36.282895
NzA0,704,The Covery - GA,Enterprise,True,False,False,The Covery - GA,,ACTIVE,ERROR_PAGE,The Covery - GA,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzA0,https://booking.hydreight.com/b/NzA0,2025-06-28T23:08:48.889570
NzA1,705,The DRIPBAR Direct - Cranford,Enterprise,True,False,False,The DRIPBAR Direct - Cranford,,ACTIVE,ERROR_PAGE,The DRIPBAR Direct - Cranford,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzA1,https://booking.hydreight.com/b/NzA1,2025-06-28T23:09:04.463810
NzA2,706,The DRIPBaR Direct - Mt. Pleasant,Enterprise,True,False,False,The DRIPBaR Direct - Mt. Pleasant,,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - Mt. Pleasant,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzA2,https://booking.hydreight.com/b/NzA2,2025-06-28T23:09:21.495606
NzA3,707,The DRIPBaR Direct - Austin the Domain,Enterprise,True,False,False,The DRIPBaR Direct - Austin the Domain,,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - Austin the Domain,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzA3,https://booking.hydreight.com/b/NzA3,2025-06-28T23:09:35.617366
NzA4,708,The DRIPBaR Direct - Troy,Enterprise,True,False,False,The DRIPBaR Direct - Troy,,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - Troy,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzA4,https://booking.hydreight.com/b/NzA4,2025-06-28T23:09:48.079224
NzA5,709,The DRIPBaR Direct - Tampa/Clearwater,Enterprise,True,False,False,The DRIPBaR Direct - Tampa/Clearwater,,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - Tampa/Clearwater,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzA5,https://booking.hydreight.com/b/NzA5,2025-06-28T23:10:00.976851
NzEw,710,RenIVate,Enterprise,True,False,False,RenIVate,,ACTIVE,ERROR_PAGE,RenIVate,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzEw,https://booking.hydreight.com/b/NzEw,2025-06-28T23:10:14.305892
NzEx,711,The DRIPBaR Direct - Nashville,Enterprise,True,False,False,The DRIPBaR Direct - Nashville,,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - Nashville,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzEx,https://booking.hydreight.com/b/NzEx,2025-06-28T23:10:28.581927
NzEy,712,Valor Wellness,Enterprise,True,False,False,Valor Wellness,,ACTIVE,ERROR_PAGE,Valor Wellness,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzEy,https://booking.hydreight.com/b/NzEy,2025-06-28T23:10:41.343520
NzEz,713,Von Health,Enterprise,True,False,False,Von Health,,ACTIVE,ERROR_PAGE,Von Health,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzEz,https://booking.hydreight.com/b/NzEz,2025-06-28T23:10:52.549232
NzE0,714,Dr Frank's,Enterprise,True,True,True,Dr Frank's,Balance Hydration IV Therapy and Wellness,ACTIVE,ACTIVE,Dr Frank's,Balance Hydration IV Therapy and Wellness,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzE0,https://booking.hydreight.com/b/NzE0,2025-06-28T23:11:06.424984
NzE1,715,Newparbsn,Enterprise,True,False,False,Newparbsn,,ACTIVE,ERROR_PAGE,Newparbsn,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzE1,https://booking.hydreight.com/b/NzE1,2025-06-28T23:11:19.339391
NzE2,716,Altura Health,Enterprise,True,True,True,Altura Health,Double Horizons,ACTIVE,ACTIVE,Altura Health,Double Horizons,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzE2,https://booking.hydreight.com/b/NzE2,2025-06-28T23:11:30.528340
NzE3,717,B-More Beautiful,Enterprise,True,False,False,B-More Beautiful,,ACTIVE,ERROR_PAGE,B-More Beautiful,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzE3,https://booking.hydreight.com/b/NzE3,2025-06-28T23:11:43.590358
NzE4,718,The DRIPBaR Direct - Johnstown,Enterprise,True,False,False,The DRIPBaR Direct - Johnstown,,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - Johnstown,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzE4,https://booking.hydreight.com/b/NzE4,2025-06-28T23:11:56.944114
NzE5,719,Earth Angel Wellness,Enterprise,True,False,False,Earth Angel Wellness,,ACTIVE,ERROR_PAGE,Earth Angel Wellness,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzE5,https://booking.hydreight.com/b/NzE5,2025-06-28T23:12:09.431181
NzIw,720,The Hydro Drip Bar,Enterprise,True,True,True,The Hydro Drip Bar,Infinite Health & Wellness,ACTIVE,ACTIVE,The Hydro Drip Bar,Infinite Health & Wellness,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzIw,https://booking.hydreight.com/b/NzIw,2025-06-28T23:12:20.793420
NzIx,721,Drip Suites,Enterprise,True,True,True,Drip Suites,IV FUSION PLUS LLC,ACTIVE,ACTIVE,Drip Suites,IV FUSION PLUS LLC,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzIx,https://booking.hydreight.com/b/NzIx,2025-06-28T23:12:33.072675
NzIy,722,The DRIPBaR Direct - Boston,Enterprise,True,False,False,The DRIPBaR Direct - Boston,,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - Boston,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzIy,https://booking.hydreight.com/b/NzIy,2025-06-28T23:12:46.590765
NzIz,723,Breakthrough Telehealth,Enterprise,True,False,False,Breakthrough Telehealth,,ACTIVE,ERROR_PAGE,Breakthrough Telehealth,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzIz,https://booking.hydreight.com/b/NzIz,2025-06-28T23:13:01.254287
NzI0,724,Revitalize Trim Spa & Wellness Center (MI),Enterprise,True,False,False,Revitalize Trim Spa & Wellness Center (MI),,ACTIVE,ERROR_PAGE,Revitalize Trim Spa & Wellness Center (MI),undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzI0,https://booking.hydreight.com/b/NzI0,2025-06-28T23:13:19.763279
NzI1,725,The DRIPBaR Direct - Gilbert,Enterprise,True,False,False,The DRIPBaR Direct - Gilbert,,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - Gilbert,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzI1,https://booking.hydreight.com/b/NzI1,2025-06-28T23:13:32.362576
NzI2,726,The DRIPBaR Direct - Carrollwood,Enterprise,True,False,False,The DRIPBaR Direct - Carrollwood,,ACTIVE,ERROR_PAGE,The DRIPBaR Direct - Carrollwood,undefined,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzI2,https://booking.hydreight.com/b/NzI2,2025-06-28T23:13:45.326087
NzQz,743,Be Your Best You Health & Wellness,Hydreight,False,True,False,,Be Your Best You Health & Wellness,ERROR_PAGE,ACTIVE,undefined,Be Your Best You Health & Wellness,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzQz,https://booking.hydreight.com/b/NzQz,2025-06-28T23:17:30.517047
NzQ0,744,Ebony Wiggins,Hydreight,False,True,False,,Ebony Wiggins,ERROR_PAGE,ACTIVE,undefined,Ebony Wiggins,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzQ0,https://booking.hydreight.com/b/NzQ0,2025-06-28T23:17:45.808347
NzUw,750,Uplift Infusion,Hydreight,False,True,False,,Uplift Infusion,ERROR_PAGE,ACTIVE,undefined,Uplift Infusion,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzUw,https://booking.hydreight.com/b/NzUw,2025-06-28T23:19:06.467171
NzUy,752,Sigma medical spa & Moble IV infusion,Hydreight,False,True,False,,Sigma medical spa & Moble IV infusion,ERROR_PAGE,ACTIVE,undefined,Sigma medical spa & Moble IV infusion,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzUy,https://booking.hydreight.com/b/NzUy,2025-06-28T23:19:33.565058
NzY5,769,ReYOU MedSpa and Aesthetics,Hydreight,False,True,False,,ReYOU MedSpa and Aesthetics,ERROR_PAGE,ACTIVE,undefined,ReYOU MedSpa and Aesthetics,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/NzY5,https://booking.hydreight.com/b/NzY5,2025-06-28T23:23:13.353457
Nzcz,773,New Image Bodycare,Hydreight,False,True,False,,New Image Bodycare,ERROR_PAGE,ACTIVE,undefined,New Image Bodycare,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Nzcz,https://booking.hydreight.com/b/Nzcz,2025-06-28T23:24:04.698023
Nzc1,775,Access Hydrate,Hydreight,False,True,False,,Access Hydrate,ERROR_PAGE,ACTIVE,undefined,Access Hydrate,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Nzc1,https://booking.hydreight.com/b/Nzc1,2025-06-28T23:24:32.028782
Nzgw,780,Cafe Infusion,Hydreight,False,True,False,,Cafe Infusion,ERROR_PAGE,ACTIVE,undefined,Cafe Infusion,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Nzgw,https://booking.hydreight.com/b/Nzgw,2025-06-28T23:25:47.959998
Nzgx,781,REVIVE-U WELLNESS LLC,Hydreight,False,True,False,,REVIVE-U WELLNESS LLC,ERROR_PAGE,ACTIVE,undefined,REVIVE-U WELLNESS LLC,https://vsdigital-bookingwidget-prod.azurewebsites.net/b/Nzgx,https://booking.hydreight.com/b/Nzgx,2025-06-28T23:25:59.823349
