slug,url,final_url,status,classification,business_name,business_indicators,error_indicators,indicators_found,error_indicators_found,page_title,content_length,load_time,content_preview,error_details,tested_at
NDA2,https://booking.hydreight.com/b/NDA2,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,Trina Rakay,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",Trina Rakay,31924,5.560271978378296,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>trina rakay</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" href=",,2025-06-26T17:59:40.218471
NDIx,https://booking.hydreight.com/b/NDIx,https://booking.hydreight.com/b/NDIx,ACTIVE,ACTIVE_BUSINESS,Simply Renewed,4,1,"['book', 'appointment', 'select', 'hydreight']",['error'],Simply Renewed,33790,4.9780261516571045,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>simply renewed </title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" h",,2025-06-26T17:59:45.299663
NDI1,https://booking.hydreight.com/b/NDI1,https://booking.hydreight.com/widget-business/sq50g,ACTIVE,ACTIVE_BUSINESS,Coachella Valley IV Therapy LLC,8,2,"['book', 'appointment', 'service', 'therapy', 'select', 'iv therapy', 'hydreight', 'medical']","['401', 'error']",Coachella Valley IV Therapy LLC,45378,4.306283950805664,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>coachella valley iv therapy llc</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link re",,2025-06-26T17:59:49.712564
NDI2,https://booking.hydreight.com/b/NDI2,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,Coachella Valley IV Therapy LLC,4,2,"['therapy', 'select', 'iv therapy', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",Coachella Valley IV Therapy LLC,31964,4.577891826629639,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>coachella valley iv therapy llc</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link re",,2025-06-26T17:59:54.396847
NDI5,https://booking.hydreight.com/b/NDI5,https://booking.hydreight.com/widget-business/da91m,ACTIVE,ACTIVE_BUSINESS,Wellspring Concierge Nurses2,5,2,"['book', 'appointment', 'service', 'select', 'hydreight']","['401', 'error']",Wellspring Concierge Nurses2,34032,4.359960079193115,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>wellspring concierge nurses2</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""",,2025-06-26T17:59:58.859696
NDM1,https://booking.hydreight.com/b/NDM1,https://booking.hydreight.com/widget-business/da91m,ACTIVE,ACTIVE_BUSINESS,Wellspring Concierge Nurses2,5,2,"['book', 'appointment', 'service', 'select', 'hydreight']","['401', 'error']",Wellspring Concierge Nurses2,34032,6.256579160690308,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>wellspring concierge nurses2</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""",,2025-06-26T18:00:05.222458
NDM2,https://booking.hydreight.com/b/NDM2,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,Elevation Hydration,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",Elevation Hydration,31940,5.170531749725342,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>elevation hydration</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""styleshee",,2025-06-26T18:00:10.499889
NDQ5,https://booking.hydreight.com/b/NDQ5,https://booking.hydreight.com/widget-business/zq13l,ACTIVE,ACTIVE_BUSINESS,Rejuvenation Station LLC,5,2,"['service', 'select', 'hydreight', 'medical', 'visit']","['401', 'error']",Rejuvenation Station LLC,45275,5.045315742492676,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>rejuvenation station llc</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""styl",,2025-06-26T18:00:15.649327
NDUw,https://booking.hydreight.com/b/NDUw,https://booking.hydreight.com/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",,31762,5.534224033355713,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" href=""https://fo",,2025-06-26T18:00:21.290071
NDY3,https://booking.hydreight.com/b/NDY3,https://booking.hydreight.com/b/NDY3,ACTIVE,ACTIVE_BUSINESS,Glo Hydration,4,2,"['book', 'appointment', 'select', 'hydreight']","['401', 'error']",Glo Hydration,31231,6.296078205108643,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>glo hydration</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" hre",,2025-06-26T18:00:27.688483
NDc1,https://booking.hydreight.com/b/NDc1,https://booking.hydreight.com/b/NDc1,ACTIVE,ACTIVE_BUSINESS,Alpha Fit And Rejuvenation,4,1,"['book', 'appointment', 'select', 'hydreight']",['error'],Alpha Fit And Rejuvenation,33831,4.82091498374939,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>alpha fit and rejuvenation</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""st",,2025-06-26T18:00:32.615814
NDgz,https://booking.hydreight.com/b/NDgz,https://booking.hydreight.com/widget-business/er80c,ACTIVE,ACTIVE_BUSINESS,Peek A View Baby,6,2,"['book', 'appointment', 'service', 'select', 'hydreight', 'medical']","['401', 'error']",Peek A View Baby,42881,4.884606122970581,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>peek a view baby</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" ",,2025-06-26T18:00:37.607425
NDg0,https://booking.hydreight.com/b/NDg0,https://booking.hydreight.com/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",,31762,4.905958890914917,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" href=""https://fo",,2025-06-26T18:00:42.620051
NDk2,https://booking.hydreight.com/b/NDk2,https://booking.hydreight.com/widget-business/pt70x,ACTIVE,ACTIVE_BUSINESS,Desert IV Hydration,5,1,"['book', 'appointment', 'service', 'select', 'hydreight']",['error'],Desert IV Hydration,36534,4.257963180541992,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>desert iv hydration</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""styleshee",,2025-06-26T18:00:46.981042
NTEw,https://booking.hydreight.com/b/NTEw,https://booking.hydreight.com/widget-business/pt70x,ACTIVE,ACTIVE_BUSINESS,Desert IV Hydration,5,1,"['book', 'appointment', 'service', 'select', 'hydreight']",['error'],Desert IV Hydration,36534,6.248879909515381,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>desert iv hydration</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""styleshee",,2025-06-26T18:00:53.332425
NTEx,https://booking.hydreight.com/b/NTEx,https://booking.hydreight.com/widget-business/de90c,ACTIVE,ACTIVE_BUSINESS,Rescue Nurse IV,5,1,"['book', 'appointment', 'service', 'select', 'hydreight']",['error'],Rescue Nurse IV,34164,6.447663068771362,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>rescue nurse iv</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" h",,2025-06-26T18:00:59.891815
NTEy,https://booking.hydreight.com/b/NTEy,https://booking.hydreight.com/widget-business/de90c,ACTIVE,ACTIVE_BUSINESS,Rescue Nurse IV,5,1,"['book', 'appointment', 'service', 'select', 'hydreight']",['error'],Rescue Nurse IV,34164,5.835472822189331,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>rescue nurse iv</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" h",,2025-06-26T18:01:05.842354
NTE0,https://booking.hydreight.com/b/NTE0,https://booking.hydreight.com/widget-business/de90c,ACTIVE,ACTIVE_BUSINESS,Rescue Nurse IV,5,1,"['book', 'appointment', 'service', 'select', 'hydreight']",['error'],Rescue Nurse IV,33989,6.797662973403931,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>rescue nurse iv</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" h",,2025-06-26T18:01:12.751179
NTE1,https://booking.hydreight.com/b/NTE1,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,Ocean Bay Aesthetics,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",Ocean Bay Aesthetics,31942,5.432891130447388,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>ocean bay aesthetics</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""styleshe",,2025-06-26T18:01:18.295126
NTIw,https://booking.hydreight.com/b/NTIw,https://booking.hydreight.com/widget-business/md32b,ACTIVE,ACTIVE_BUSINESS,Beauty & Wellness IV Clinic,8,2,"['book', 'appointment', 'service', 'select', 'hydreight', 'wellness', 'medical', 'clinic']","['401', 'error']",Beauty & Wellness IV Clinic,45356,4.877425909042358,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>beauty &amp; wellness iv clinic</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link re",,2025-06-26T18:01:23.284149
NTIx,https://booking.hydreight.com/b/NTIx,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,Beauty & Wellness IV Clinic,4,2,"['select', 'hydreight', 'wellness', 'clinic']","['error', ""the link you've opened isn't working as expected""]",Beauty & Wellness IV Clinic,31964,5.23399806022644,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>beauty &amp; wellness iv clinic</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link re",,2025-06-26T18:01:28.629286
NTMx,https://booking.hydreight.com/b/NTMx,https://booking.hydreight.com/widget-business/ko81z,ACTIVE,ACTIVE_BUSINESS,Imani’s Heavenly Care Coral Springs,6,1,"['book', 'appointment', 'service', 'select', 'hydreight', 'care']",['error'],Imani’s Heavenly Care Coral Springs,36579,4.372161626815796,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>imani’s heavenly care coral springs</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><lin",,2025-06-26T18:01:33.105389
NTM4,https://booking.hydreight.com/b/NTM4,https://booking.hydreight.com/widget-business/ko81z,ACTIVE,ACTIVE_BUSINESS,Imani’s Heavenly Care Coral Springs,6,1,"['book', 'appointment', 'service', 'select', 'hydreight', 'care']",['error'],Imani’s Heavenly Care Coral Springs,36579,5.724339008331299,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>imani’s heavenly care coral springs</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><lin",,2025-06-26T18:01:38.940660
NTM5,https://booking.hydreight.com/b/NTM5,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,State 48 Hydrate,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",State 48 Hydrate,31934,4.799731016159058,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>state 48 hydrate</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" ",,2025-06-26T18:01:43.851973
NTQw,https://booking.hydreight.com/b/NTQw,https://booking.hydreight.com/widget-business/tu72m,ACTIVE,ACTIVE_BUSINESS,Drip Hydration,6,2,"['service', 'select', 'hydreight', 'wellness', 'health', 'medical']","['401', 'error']",Drip Hydration,45488,5.268611907958984,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>drip hydration</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" hr",,2025-06-26T18:01:49.231724
NTQx,https://booking.hydreight.com/b/NTQx,https://booking.hydreight.com/widget-business/tu72m,ACTIVE,ACTIVE_BUSINESS,Drip Hydration,6,2,"['service', 'select', 'hydreight', 'wellness', 'health', 'medical']","['401', 'error']",Drip Hydration,45488,5.422644138336182,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>drip hydration</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" hr",,2025-06-26T18:01:54.765732
NTQy,https://booking.hydreight.com/b/NTQy,https://booking.hydreight.com/widget-business/ly19y,ACTIVE,ACTIVE_BUSINESS,TWO H20 IV Therapy,7,1,"['book', 'service', 'therapy', 'select', 'iv therapy', 'hydreight', 'wellness']",['error'],TWO H20 IV Therapy,34238,5.900614976882935,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>two h20 iv therapy</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet",,2025-06-26T18:02:00.772291
NTQz,https://booking.hydreight.com/b/NTQz,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,Integrated Functional Health,3,2,"['select', 'hydreight', 'health']","['error', ""the link you've opened isn't working as expected""]",Integrated Functional Health,31958,5.012371778488159,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>integrated functional health</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""",,2025-06-26T18:02:05.895536
NTQ4,https://booking.hydreight.com/b/NTQ4,https://booking.hydreight.com/widget-business/xm23n,ACTIVE,ACTIVE_BUSINESS,Set4LifeIV,2,1,"['select', 'hydreight']",['error'],Set4LifeIV,30743,5.3103790283203125,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>set4lifeiv</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" href=""",,2025-06-26T18:02:11.316811
NTU1,https://booking.hydreight.com/b/NTU1,https://booking.hydreight.com/widget,ERROR_PAGE,EMPTY_TITLE_INVALID_URL,,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",,31762,5.59447717666626,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title></title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet"" href=""https://fo",,2025-06-26T18:02:17.022795
NTYy,https://booking.hydreight.com/b/NTYy,https://booking.hydreight.com/widget-business/no53e,ACTIVE,ACTIVE_BUSINESS,Wellness In Motion,7,2,"['book', 'appointment', 'service', 'select', 'hydreight', 'wellness', 'medical']","['401', 'error']",Wellness In Motion,45327,5.946115970611572,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>wellness in motion</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet",,2025-06-26T18:02:23.080632
NTYz,https://booking.hydreight.com/b/NTYz,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,Wellness In Motion,3,2,"['select', 'hydreight', 'wellness']","['error', ""the link you've opened isn't working as expected""]",Wellness In Motion,31941,6.6120078563690186,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>wellness in motion</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link rel=""stylesheet",,2025-06-26T18:02:29.804150
NTgy,https://booking.hydreight.com/b/NTgy,https://booking.hydreight.com/widget-business/uk34d,ACTIVE,ACTIVE_BUSINESS,Luscious Hydration and Aesthetics,7,2,"['service', 'therapy', 'select', 'injection', 'iv therapy', 'hydreight', 'medical']","['401', 'error']",Luscious Hydration and Aesthetics,45854,5.433876991271973,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>luscious hydration and aesthetics</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link ",,2025-06-26T18:02:35.349093
NTgz,https://booking.hydreight.com/b/NTgz,https://booking.hydreight.com/widget,ACTIVE,ACTIVE_BUSINESS,Luscious Hydration and Aesthetics,2,2,"['select', 'hydreight']","['error', ""the link you've opened isn't working as expected""]",Luscious Hydration and Aesthetics,31968,8.503168821334839,"<html lang=""en"" style=""--default-icon-primary: #00b4e5;""><head><meta charset=""utf-8""><title>luscious hydration and aesthetics</title><link rel=""preconnect"" href=""https://fonts.googleapis.com""><link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin=""""><link href=""https://fonts.googleapis.com/css2?family=inter:ital,opsz,wght@0,14..32,100..900;1,14..32,100..900&amp;display=swap"" rel=""stylesheet""><link href=""https://fonts.googleapis.com/icon?family=material+icons"" rel=""stylesheet""><link ",,2025-06-26T18:02:43.963961
